#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 04 18 00 00 999 99.0 99.0  0.32  8.70 99.00  93 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 18 02 00 999 99.0 99.0  0.49  9.30 99.00  84 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 18 03 00 999 99.0 99.0  0.33  8.70 99.00  93 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 18 04 00 999 99.0 99.0  0.33  8.70 99.00  93 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 18 05 00 999 99.0 99.0  0.46  9.30 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 18 06 00 999 99.0 99.0  0.51  8.16 99.00  92 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 18 07 00 999 99.0 99.0  0.48  8.16 99.00  94 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 18 08 00 999 99.0 99.0  0.50  8.16 99.00  92 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 18 09 00 999 99.0 99.0  0.46  7.69 99.00  94 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 18 10 00 999 99.0 99.0  0.50  8.70 99.00  93 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 18 11 00 999 99.0 99.0  0.52  8.16 99.00  94 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 18 12 00 999 99.0 99.0  0.53  8.16 99.00  92 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 18 13 00 999 99.0 99.0  0.53  8.16 99.00  94 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 18 14 00 999 99.0 99.0  0.54  8.16 99.00  92 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 18 15 00 999 99.0 99.0  0.57 10.00 99.00  75 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 18 16 00 999 99.0 99.0  0.59 10.00 99.00  79 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 19 00 00 999 99.0 99.0  0.79  9.30 99.00  84 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 19 01 00 999 99.0 99.0  0.79  9.30 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 19 02 00 999 99.0 99.0  0.75  9.30 99.00  90 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 19 03 00 999 99.0 99.0  0.74  7.69 99.00  94 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 19 04 00 999 99.0 99.0  0.75  8.16 99.00  92 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 19 05 00 999 99.0 99.0  0.78  6.25 99.00  95 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 19 06 00 999 99.0 99.0  0.81  7.69 99.00  87 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 19 07 00 999 99.0 99.0  0.80  7.27 99.00  96 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 19 08 00 999 99.0 99.0  0.82  6.90 99.00  95 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 19 12 00 999 99.0 99.0  1.01  7.27 99.00 100 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 19 13 00 999 99.0 99.0  1.02  7.27 99.00  96 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 19 14 00 999 99.0 99.0  1.06  7.27 99.00  98 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 19 15 00 999 99.0 99.0  1.03  7.27 99.00  96 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 19 16 00 999 99.0 99.0  1.06  7.27 99.00  98 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 19 17 00 999 99.0 99.0  1.13  8.16 99.00  94 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 19 18 00 999 99.0 99.0  1.14  7.69 99.00  87 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 19 19 00 999 99.0 99.0  1.23  8.16 99.00  94 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 19 20 00 999 99.0 99.0  1.28  7.69 99.00  87 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 19 21 00 999 99.0 99.0  1.32  7.69 99.00  94 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 19 22 00 999 99.0 99.0  1.38  8.16 99.00  92 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 19 23 00 999 99.0 99.0  1.42  8.16 99.00  94 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 20 00 00 999 99.0 99.0  1.47  7.69 99.00  87 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 20 01 00 999 99.0 99.0  1.48  8.16 99.00  94 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 20 02 00 999 99.0 99.0  1.37  8.70 99.00  93 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 20 03 00 999 99.0 99.0  1.32  8.70 99.00  93 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 20 04 00 999 99.0 99.0  1.38  8.16 99.00  92 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 20 05 00 999 99.0 99.0  1.31 10.00 99.00  75 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 20 06 00 999 99.0 99.0  1.23  9.30 99.00  90 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 20 07 00 999 99.0 99.0  1.36  9.30 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 20 08 00 999 99.0 99.0  1.64  9.30 99.00  90 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 20 09 00 999 99.0 99.0  1.81  9.30 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 20 10 00 999 99.0 99.0  1.74 10.00 99.00  79 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 20 11 00 999 99.0 99.0  1.82 10.00 99.00  75 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 20 12 00 999 99.0 99.0  1.80 10.00 99.00  79 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 20 13 00 999 99.0 99.0  1.64 10.81 99.00  86 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 20 14 00 999 99.0 99.0  1.67 10.81 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 20 15 00 999 99.0 99.0  1.56 10.81 99.00  86 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 20 16 00 999 99.0 99.0  1.47 10.81 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 20 17 00 999 99.0 99.0  1.41 10.81 99.00  86 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 20 18 00 999 99.0 99.0  1.33 10.81 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 20 19 00 999 99.0 99.0  1.44 10.00 99.00  75 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 20 20 00 999 99.0 99.0  1.33 10.81 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 20 21 00 999 99.0 99.0  1.31 10.00 99.00  75 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 20 22 00 999 99.0 99.0  1.38 10.00 99.00  79 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 20 23 00 999 99.0 99.0  1.35 10.00 99.00  75 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 21 00 00 999 99.0 99.0  1.40 10.00 99.00  79 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 21 01 00 999 99.0 99.0  1.34 10.00 99.00  75 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 21 02 00 999 99.0 99.0  1.27 10.00 99.00  79 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 21 03 00 999 99.0 99.0  1.29 10.00 99.00  75 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 21 04 00 999 99.0 99.0  1.19 10.00 99.00  79 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 21 05 00 999 99.0 99.0  1.06 10.00 99.00  75 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 21 06 00 999 99.0 99.0  1.13 10.00 99.00  79 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 21 07 00 999 99.0 99.0  1.09 10.00 99.00  75 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 21 08 00 999 99.0 99.0  1.11 10.00 99.00  79 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 21 09 00 999 99.0 99.0  1.16 10.00 99.00  75 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 21 10 00 999 99.0 99.0  1.11 10.00 99.00  79 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 21 11 00 999 99.0 99.0  1.10  9.30 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 21 12 00 999 99.0 99.0  1.04  9.30 99.00  90 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 21 13 00 999 99.0 99.0  1.00 10.00 99.00  75 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 21 14 00 999 99.0 99.0  0.98  9.30 99.00  90 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 21 16 00 999 99.0 99.0  0.90 10.00 99.00  95 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 21 17 00 999 99.0 99.0  0.92 10.00 99.00  75 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 21 18 00 999 99.0 99.0  0.98  9.30 99.00  90 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 21 19 00 999 99.0 99.0  0.90  9.30 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 21 20 00 999 99.0 99.0  0.91  9.30 99.00  90 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 21 21 00 999 99.0 99.0  0.97  9.30 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 21 22 00 999 99.0 99.0  0.97  9.30 99.00  90 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 22 00 00 999 99.0 99.0  0.96  9.30 99.00  84 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 22 01 00 999 99.0 99.0  1.00  8.16 99.00  94 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 22 02 00 999 99.0 99.0  1.02  8.70 99.00  93 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 22 03 00 999 99.0 99.0  1.08  8.70 99.00  93 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 22 04 00 999 99.0 99.0  1.03  9.30 99.00  90 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 22 05 00 999 99.0 99.0  0.96  8.70 99.00  93 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 22 06 00 999 99.0 99.0  1.02 10.00 99.00  79 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 22 07 00 999 99.0 99.0  0.96  9.30 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 22 08 00 999 99.0 99.0  1.01  9.30 99.00  90 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 22 09 00 999 99.0 99.0  0.92 10.00 99.00  75 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 22 10 00 999 99.0 99.0  0.96  8.70 99.00  93 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 22 11 00 999 99.0 99.0  0.96  9.30 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 22 12 00 999 99.0 99.0  1.08  9.30 99.00  90 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 22 14 00 999 99.0 99.0  1.00  9.30 99.00  84 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 22 15 00 999 99.0 99.0  0.98 10.00 99.00  75 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 22 16 00 999 99.0 99.0  0.94 10.00 99.00  79 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 22 17 00 999 99.0 99.0  0.99 10.00 99.00  75 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 22 18 00 999 99.0 99.0  0.95  9.30 99.00  90 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 22 22 00 999 99.0 99.0  0.98  9.30 99.00  84 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 22 23 00 999 99.0 99.0  0.92  9.30 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 23 00 00 999 99.0 99.0  0.97  9.30 99.00  90 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 23 01 00 999 99.0 99.0  0.90  8.70 99.00  93 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 23 02 00 999 99.0 99.0  0.90  9.30 99.00  90 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 23 03 00 999 99.0 99.0  0.88 10.00 99.00  75 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 23 04 00 999 99.0 99.0  0.90 10.81 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 23 05 00 999 99.0 99.0  0.83  9.30 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 23 06 00 999 99.0 99.0  0.78  8.70 99.00  93 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 23 07 00 999 99.0 99.0  0.76  9.30 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 23 08 00 999 99.0 99.0  0.76  9.30 99.00  90 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 23 09 00 999 99.0 99.0  0.73  9.30 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 23 10 00 999 99.0 99.0  0.76  8.70 99.00  93 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 23 11 00 999 99.0 99.0  0.77  8.70 99.00  93 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 23 12 00 999 99.0 99.0  0.80  9.30 99.00  90 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 23 14 00 999 99.0 99.0  0.83  9.30 99.00  84 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 23 15 00 999 99.0 99.0  0.78  9.30 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 23 16 00 999 99.0 99.0  0.75  9.30 99.00  90 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 23 17 00 999 99.0 99.0  0.77  8.70 99.00  93 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 23 18 00 999 99.0 99.0  0.74  9.30 99.00  90 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 23 19 00 999 99.0 99.0  0.73  9.30 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 23 20 00 999 99.0 99.0  0.71  9.30 99.00  90 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 23 21 00 999 99.0 99.0  0.64  8.16 99.00  94 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 23 22 00 999 99.0 99.0  0.84  9.30 99.00  90 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 23 23 00 999 99.0 99.0  0.82  8.70 99.00  93 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 24 00 00 999 99.0 99.0  0.80  8.16 99.00  92 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 24 01 00 999 99.0 99.0  0.77  8.70 99.00  93 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 24 02 00 999 99.0 99.0  0.78  8.16 99.00  92 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 24 03 00 999 99.0 99.0  0.75  8.70 99.00  93 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 24 04 00 999 99.0 99.0  0.68  9.30 99.00  90 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 24 05 00 999 99.0 99.0  0.67  8.16 99.00  94 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 24 06 00 999 99.0 99.0  0.71  8.16 99.00  92 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 24 07 00 999 99.0 99.0  0.69  8.16 99.00  94 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 24 08 00 999 99.0 99.0  0.64  8.16 99.00  92 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 24 09 00 999 99.0 99.0  0.60  9.30 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 24 10 00 999 99.0 99.0  0.63  8.70 99.00  93 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 24 11 00 999 99.0 99.0  0.64  8.16 99.00  94 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 24 12 00 999 99.0 99.0  0.54  8.16 99.00  92 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 24 13 00 999 99.0 99.0  0.54  8.70 99.00  93 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 24 14 00 999 99.0 99.0  0.61  8.70 99.00  93 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 24 15 00 999 99.0 99.0  0.58  8.16 99.00  94 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 24 16 00 999 99.0 99.0  0.59  8.70 99.00  93 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 24 17 00 999 99.0 99.0  0.54 10.81 99.00  86 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 24 18 00 999 99.0 99.0  0.56  9.30 99.00  90 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 24 19 00 999 99.0 99.0  0.55  9.30 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 24 20 00 999 99.0 99.0  0.62 10.81 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 24 21 00 999 99.0 99.0  0.59 10.81 99.00  86 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 24 22 00 999 99.0 99.0  0.60 10.81 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 24 23 00 999 99.0 99.0  0.62 10.00 99.00  75 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 25 00 00 999 99.0 99.0  0.59 10.81 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 25 02 00 999 99.0 99.0  0.61 10.81 99.00  81 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 25 03 00 999 99.0 99.0  0.58 10.00 99.00  75 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 25 04 00 999 99.0 99.0  0.57 10.81 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 25 05 00 999 99.0 99.0  0.60 10.00 99.00  75 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 25 06 00 999 99.0 99.0  0.54 10.00 99.00  79 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 25 07 00 999 99.0 99.0  0.51 10.00 99.00  75 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 25 08 00 999 99.0 99.0  0.52  9.30 99.00  90 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 25 09 00 999 99.0 99.0  0.57  9.30 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 25 10 00 999 99.0 99.0  0.52  9.30 99.00  90 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 25 11 00 999 99.0 99.0  0.54 10.00 99.00  75 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 25 12 00 999 99.0 99.0  0.50 10.00 99.00  79 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 25 13 00 999 99.0 99.0  0.54  9.30 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 25 14 00 999 99.0 99.0  0.57 10.00 99.00  79 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 25 16 00 999 99.0 99.0  0.54  9.30 99.00  84 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 25 17 00 999 99.0 99.0  0.50 10.00 99.00  75 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 25 18 00 999 99.0 99.0  0.52  9.30 99.00  90 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 25 19 00 999 99.0 99.0  0.54 10.00 99.00  75 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 25 20 00 999 99.0 99.0  0.50 10.00 99.00  79 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 25 21 00 999 99.0 99.0  0.55 10.00 99.00  75 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 25 22 00 999 99.0 99.0  0.58  9.30 99.00  90 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 25 23 00 999 99.0 99.0  0.55  9.30 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 26 00 00 999 99.0 99.0  0.50 10.00 99.00  79 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 26 01 00 999 99.0 99.0  0.55 10.00 99.00  75 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 26 02 00 999 99.0 99.0  0.50 10.00 99.00  79 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 26 03 00 999 99.0 99.0  0.48  9.30 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 26 04 00 999 99.0 99.0  0.48  8.70 99.00  93 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 26 05 00 999 99.0 99.0  0.47 10.00 99.00  75 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 26 06 00 999 99.0 99.0  0.49  8.70 99.00  93 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 26 07 00 999 99.0 99.0  0.46 10.00 99.00  75 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 26 08 00 999 99.0 99.0  0.50 10.00 99.00  79 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 26 12 00 999 99.0 99.0  0.51 10.00 99.00  95 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 26 13 00 999 99.0 99.0  0.50  9.30 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 26 14 00 999 99.0 99.0  0.57 10.00 99.00  79 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 26 15 00 999 99.0 99.0  0.65  9.30 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 26 16 00 999 99.0 99.0  0.72 10.00 99.00  79 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 26 18 00 999 99.0 99.0  0.95  4.12 99.00  67 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 26 19 00 999 99.0 99.0  1.01  4.55 99.00  60 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 26 20 00 999 99.0 99.0  0.99  4.12 99.00  51 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 26 22 00 999 99.0 99.0  0.97  4.26 99.00  59 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 26 23 00 999 99.0 99.0  0.81  7.27 99.00  96 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 27 00 00 999 99.0 99.0  0.69  7.69 99.00  87 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 27 01 00 999 99.0 99.0  0.67 10.00 99.00  75 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 27 02 00 999 99.0 99.0  0.61  9.30 99.00  90 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 27 04 00 999 99.0 99.0  0.63 10.00 99.00  95 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 27 05 00 999 99.0 99.0  0.65  7.69 99.00  94 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 27 06 00 999 99.0 99.0  0.63 10.00 99.00  79 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 27 07 00 999 99.0 99.0  0.67 10.00 99.00  75 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 27 08 00 999 99.0 99.0  0.66  5.06 99.00  58 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 27 09 00 999 99.0 99.0  0.61 10.00 99.00  75 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 27 10 00 999 99.0 99.0  0.54 10.00 99.00  79 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 27 11 00 999 99.0 99.0  0.48 10.00 99.00  75 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 27 12 00 999 99.0 99.0  0.48  9.30 99.00  90 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 27 13 00 999 99.0 99.0  0.50 10.00 99.00  75 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 27 14 00 999 99.0 99.0  0.49  9.30 99.00  90 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 27 15 00 999 99.0 99.0  0.45 10.00 99.00  75 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 27 16 00 999 99.0 99.0  0.43 10.00 99.00  79 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 27 17 00 999 99.0 99.0  0.44  9.30 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 27 18 00 999 99.0 99.0  0.41  9.30 99.00  90 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 27 19 00 999 99.0 99.0  0.40  9.30 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 27 20 00 999 99.0 99.0  0.39  9.30 99.00  90 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 27 21 00 999 99.0 99.0  0.42  9.30 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 27 22 00 999 99.0 99.0  0.36  9.30 99.00  90 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 27 23 00 999 99.0 99.0  0.36  9.30 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 28 00 00 999 99.0 99.0  0.37 10.00 99.00  79 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 28 01 00 999 99.0 99.0  0.39  9.30 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 28 02 00 999 99.0 99.0  0.42  9.30 99.00  90 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 28 03 00 999 99.0 99.0  0.40 10.00 99.00  75 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 28 04 00 999 99.0 99.0  0.36  9.30 99.00  90 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 28 05 00 999 99.0 99.0  0.36  9.30 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 28 06 00 999 99.0 99.0  0.37 10.00 99.00  79 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 28 07 00 999 99.0 99.0  0.34  9.30 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 28 08 00 999 99.0 99.0  0.35  9.30 99.00  90 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 28 10 00 999 99.0 99.0  0.33  8.70 99.00  83 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 28 11 00 999 99.0 99.0  0.32  9.30 99.00  88 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 28 12 00 999 99.0 99.0  0.32  8.70 99.00  93 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 28 13 00 999 99.0 99.0  0.31  8.16 99.00  94 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 28 14 00 999 99.0 99.0  0.31  7.69 99.00  87 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 28 16 00 999 99.0 99.0  0.27  8.16 99.00  89 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 28 17 00 999 99.0 99.0  0.34  7.69 99.00  94 9999.0 999.0 999.0 999.0 99.0 99.00
2019 04 28 18 00 999 99.0 99.0  0.36  7.27 99.00  98 9999.0 999.0 999.0 999.0 99.0 99.00
